,mouse,treatment,vessel,age,pulse_freq,diam_mean,pressure_d,pressure_s,speed,flux,diam_mean_before_stim,diam_max_after_stim,diam_min_after_stim,power_diam_h1,power_diam_h2,power_diam_h3,power_center_h1,power_center_h2,power_center_h3
761,60520,baseline,cap2,adult,6.091276757762923,4.2018432,52.672812462686565,54.40221089393939,1.8752031853093885,79.63225826822917,3.0777489517417935,3.7128,3.0589507300563517,33.21034989781073,1.5795550159955474,0.07401042429622941,25.317425309351737,2.9254264339463285,0.7004037142640246
762,60520,baseline,cap3,adult,6.062814405689831,3.59223731884058,52.019057484848496,54.43861075384615,0.7906632822057894,51.591766412069,,,,53.01438511618209,14.213678069874842,7.33092067570861,220.58516503506385,20.022266536360732,3.981974108228166
763,60520,baseline,cap4,adult,,,50.98819156060607,53.63672722727273,0.3433975626561547,13.686639689862549,,,,,,,,,
764,60520,baseline,cap5,adult,6.066451477101153,4.865269617706237,50.38278789189189,53.94236527692309,0.31155476619700734,26.28627278754267,,,,12.66923349445524,0.31796445680805513,0.08814213134186501,17.16092270445118,1.109417998712041,0.09184950844756602
765,60520,hyper,pen_art,adult,,,,,,,,,,,,,,,
766,60520,hyper,sphincter,adult,,,,,,522.3733450952452,,,,,,,,,
767,60520,hyper,bulb,adult,,,,,,,,,,,,,,,
768,60520,hyper,cap1,adult,,,,,,,,,,,,,,,
769,60520,after_hyper,pen_art,adult,,,,,,,7.4602340374755025,8.7516,7.1604,,,,,,
770,60520,after_hyper,sphincter,adult,,,,,,,3.910851080078394,4.641,3.7791,,,,,,
771,60520,after_hyper,bulb,adult,,,,,,,7.558200000000001,7.7571,7.3593,,,,,,
772,60520,after_hyper,cap1,adult,,,,,,,5.759057433268006,5.7681,5.451213358693087,,,,,,
773,60520,after_hyper,cap2,adult,,,,,,,4.75147023510779,5.1714,4.5747,,,,,,
774,60520,after_hyper,cap3,adult,,,,,,,,,,,,,,,
775,60520,after_hyper,cap4,adult,,,,,,,,,,,,,,,
776,60520,after_hyper,cap5,adult,,,,,,,,,,,,,,,
777,60520,after_ablation,pen_art,adult,,,,,,,10.5417,10.5417,10.3428,,,,,,
778,60520,after_ablation,sphincter,adult,,,,,,155.7960775984849,6.481038497170564,6.542893154409789,6.114587650746155,,,,,,
779,60520,after_ablation,bulb,adult,,,,,,,9.384069016976616,9.3483,9.2157,,,,,,
780,60520,after_ablation,cap1,adult,8.004890409762618,8.01937389380531,,,,,6.7386234688762086,6.7626,6.3648,821.9572645579727,89.58359108637279,,18.225651113553607,3.6726186043071003,
781,60520,after_ablation,cap2,adult,8.055100976294467,6.827460176991151,,,,124.34490203050827,6.156576994341126,6.2985,5.977535973337976,272.742585268921,20.095628425135054,,141.8393297276355,5.971050333922824,
782,60520,after_ablation,cap3,adult,8.105316780762173,3.85939864864865,,,,200.93039055709372,,,,66.48176634346346,4.689889234481395,,523.4554186462118,39.201911053561666,
783,60520,after_ablation,cap4,adult,,,,,,63.83045140051898,,,,,,,,,
784,60520,after_ablation,cap5,adult,8.133297517862204,4.865674832962139,,,,95.08320058075601,,,,3.453200632972664,0.5387439694312285,,11.359815721474687,0.0028107049365950305,
785,60520,hyper2,pen_art,adult,,,,,,,,,,,,,,,
786,60520,hyper2,sphincter,adult,,,,,,,,,,,,,,,
787,60520,hyper2,bulb,adult,,,,,,,,,,,,,,,
788,60520,hyper2,cap1,adult,,,,,,,,,,,,,,,
789,130520,baseline,pen_art,adult,,,40.66995776785716,,,,8.016710167496653,11.448,7.632,,,,,,
790,130520,baseline,sphincter,adult,,,39.71147465999999,39.66312346428571,1.8005663864043724,99.17018891160227,2.8750966108344502,5.935412488018512,2.014,,,,,,
791,130520,baseline,bulb,adult,,,40.17013701960784,39.90839372549021,0.7650283941767407,,6.042000000000001,7.314,5.451670766775222,,,,,,
792,130520,baseline,cap1,adult,,,40.41017658928572,39.90839372549021,1.7818787793821673,,3.451656797829402,4.452,3.604,,,,,,
793,130520,baseline,cap2,adult,,,41.093825960000004,39.61973649999999,0.6294546701169651,49.49219125686056,,,,,,,,,
794,130520,baseline,cap3,adult,,,40.63777026785715,39.229724125000004,0.24631878249682676,22.86318351406927,,,,,,,,,
795,130520,baseline,cap4,adult,,,40.13480566666666,39.15900038,0.3073820629161447,30.399641655286295,,,,,,,,,
796,130520,baseline,cap5,adult,,,40.01567900000001,39.10082242000001,0.3144279148477147,16.268104761640785,,,,,,,,,
797,130520,hyper,pen_art,adult,,,72.73376407894737,,,,,,,,,,,,
798,130520,hyper,sphincter,adult,,,56.88097561842105,,,160.33087811050308,,,,,,,,,
799,130520,hyper,bulb,adult,,,38.23137725714286,,,,,,,,,,,,
800,130520,hyper,cap1,adult,,,,,,,,,,,,,,,
801,130520,after_hyper,pen_art,adult,,,,,,,,,,,,,,,
802,130520,after_hyper,sphincter,adult,,,,,,,,,,,,,,,
803,130520,after_hyper,bulb,adult,,,,,,,,,,,,,,,
804,130520,after_hyper,cap1,adult,,,,,,,,,,,,,,,
805,130520,after_hyper,cap2,adult,,,,,,,,,,,,,,,
806,130520,after_hyper,cap3,adult,,,,,,,,,,,,,,,
807,130520,after_hyper,cap4,adult,,,,,,,,,,,,,,,
808,130520,after_hyper,cap5,adult,,,,,,,,,,,,,,,
809,130520,after_ablation,pen_art,adult,,,,,,,,,,,,,,,
810,130520,after_ablation,sphincter,adult,,,,,,,,,,,,,,,
811,130520,after_ablation,bulb,adult,,,,,,,,,,,,,,,
812,130520,after_ablation,cap1,adult,,,,,,,,,,,,,,,
813,130520,after_ablation,cap2,adult,,,,,,,,,,,,,,,
814,130520,after_ablation,cap3,adult,,,,,,,,,,,,,,,
815,130520,after_ablation,cap4,adult,,,,,,,,,,,,,,,
816,130520,after_ablation,cap5,adult,,,,,,,,,,,,,,,
817,130520,hyper2,pen_art,adult,,,,,,,,,,,,,,,
818,130520,hyper2,sphincter,adult,,,,,,,,,,,,,,,
819,130520,hyper2,bulb,adult,,,,,,,,,,,,,,,
820,130520,hyper2,cap1,adult,,,,,,,,,,,,,,,
821,210521,baseline,pen_art,adult,4.560579122329102,14.28793093922652,60.134205450980375,,,,10.216284311364406,13.373972656643057,10.2102,2161.734365905758,291.4418192146276,68.09541809572576,712.7815218869755,81.97262806249313,23.740763141605697
822,210521,baseline,sphincter,adult,,,59.8245157173913,60.827909000000005,10.009580341720568,733.4263107767869,5.636729374747415,9.09273164614382,4.469994808943722,,,,,,
823,210521,baseline,bulb,adult,4.55238721559508,9.225879213483147,59.72510719999999,60.827909000000005,3.8718600637562104,,6.846281660577169,8.3538,6.3648,349.5213445560837,83.11227507483095,18.57201335468372,95.9164153957352,17.003234228954888,0.3564282810436971
824,210521,baseline,cap1,adult,4.565902486387628,7.332980662983425,60.08344882608696,60.344554244444446,2.2854019716825418,,5.243896537646292,7.5582,4.131377977187076,218.5123813836043,33.84584564039275,2.3545107106861765,13.678293961767404,5.819027301028153,1.8449419474476714
825,210521,baseline,cap2,adult,4.583348294743082,3.871154494382022,60.097245955555536,60.320256355555536,2.193873824386032,94.30412890481186,2.9681787161744206,4.308228102138607,2.765429119895774,533.7876008760632,47.304283389057126,11.543001327275835,108.04226400356174,13.409303768719326,2.1116663960115787
826,210521,baseline,cap3,adult,4.583357252387948,5.062005524861878,60.36149456521738,60.23876636956521,1.4315052249756928,56.114741052294434,,,,1724.0510432086987,255.4464702993736,41.79089154370572,167.02122724182897,15.53450404349652,0.6098313553550921
827,210521,baseline,cap4,adult,4.557188122037888,5.398206703910615,59.9622671521739,60.1065116,0.9222275619323734,70.24533182266528,,,,979.2692026964775,158.38285600807646,9.732751501615965,602.5346023954014,52.96894889287638,16.93864025757449
828,210521,baseline,cap5,adult,,,60.03432966666667,60.07389939999998,0.30410719343146464,40.64202444176287,,,,,,,,,
829,210521,hyper,pen_art,adult,4.866079276059942,17.24616066481994,,,,,,,,1180.4055139539205,95.73420081551407,1.5542985585159297,575.6219650774394,35.05834958409411,11.304400769396171
830,210521,hyper,sphincter,adult,,,,95.83029610000001,16.4742876467685,1013.6252852628969,,,,,,,,,
831,210521,hyper,bulb,adult,4.99276091964342,11.34770165745856,,95.83029610000001,6.649099161020613,,,,,255.37010354894008,27.134274738148505,16.094257947712492,53.539589787344504,2.7487940263605393,0.4806359677214233
832,210521,hyper,cap1,adult,5.008836624697076,9.146356643356643,,95.76644390909091,4.528165059540082,,,,,140.05621172759263,11.757105312339082,17.451804823456705,14.029958945506841,5.091179332550495,0.6904612204261426
833,210521,after_hyper,pen_art,adult,5.250812159815924,18.25981402439024,58.13689357692305,,,,13.419101839220763,14.507281771095371,13.1274,2512.087365705079,112.40701262207821,8.837709009187076,1047.876620664006,93.49104633059072,9.357280251093805
834,210521,after_hyper,sphincter,adult,,,57.95073483018868,59.03158098076923,12.184137988688429,836.6704103323417,6.425551988090427,7.358028102138607,5.7681,,,,,,
835,210521,after_hyper,bulb,adult,,,,59.03158098076923,3.703867006141918,,8.239260454279282,9.3483,8.047015064290251,,,,,,
836,210521,after_hyper,cap1,adult,5.274986169894992,8.677387387387386,58.221571980769255,58.53982457142857,5.585532320266257,,5.857083797537258,7.4256,5.6424664569020315,872.4677189486034,108.08409654086947,19.476953539091202,82.27107182445609,23.052980989421144,1.1608757390493536
837,210521,after_hyper,cap2,adult,5.276268737807201,5.591564564564565,58.46033166037735,58.830435434782615,3.824415952221962,89.21833412662335,4.146102650787236,4.507764051069303,3.978,44.96694168133935,1.1507191831241108,1.0947173626271658,187.8514757590793,27.68150024378149,5.473927600938805
838,210521,after_hyper,cap3,adult,5.25816638982716,5.861684684684684,58.32678801886792,58.62502410638298,2.560886190811823,53.74241092340879,,,,2676.881328231445,302.4133710377683,98.16416525069569,367.294563250696,41.184202864439996,7.890516970964527
839,210521,after_hyper,cap4,adult,,,57.941950557692316,58.612425269230776,1.1794038739392922,49.00850883548389,,,,,,,,,
840,210521,after_hyper,cap5,adult,,,58.51810577358491,58.631876595744664,0.7929918024630848,42.553742799999945,,,,,,,,,
841,210521,after_ablation,pen_art,adult,,,55.32656454999999,,,,13.89328409527658,14.06523164614382,13.26,,,,,,
842,210521,after_ablation,sphincter,adult,,,55.259226148148144,55.83119381818183,10.580452488050451,953.6609704384903,6.518220178643595,6.8289,6.583599241218336,,,,,,
843,210521,after_ablation,bulb,adult,5.454409077271364,11.47141944444444,55.250358648148136,55.83119381818183,3.9643774964177103,,9.463570029773932,9.7461,9.020343925210526,63.676768673619065,6.507523102651766,12.4514344078209,3.286774400350857,11.836750886006394,8.962018762948535
844,210521,after_ablation,cap1,adult,5.461769547784055,8.837834710743802,55.19854692592593,55.67277567272725,5.531917469059851,,7.324363916632991,7.690164051069304,6.4311,224.58035408925744,32.95440984482174,12.171475577644973,20.847965734144427,12.970122460713437,1.0815562065602287
845,210521,after_ablation,cap2,adult,5.465220258961368,6.066612188365649,55.33280492592592,55.570598203703675,3.594156628929718,85.35205681532007,4.837648011909573,5.168613417239191,4.7736,214.5485175328801,6.519609653899262,0.8862727959787707,128.22833032743347,15.377848809105588,6.322627248669388
846,210521,after_ablation,cap3,adult,5.465220258961368,6.506290858725761,55.323445962962964,55.77050574999999,2.5626550305411113,79.54052117733471,,,,1470.651339497045,149.41606318408083,30.360726506902843,250.00810921186743,29.507878449534285,7.286531558487697
847,210521,after_ablation,cap4,adult,5.429847739215888,6.35863559322034,55.224347555555546,55.61441616666665,1.8344441390005926,62.90227425000011,,,,79.10582501057483,1.0484380064851422,21.810792628455033,124.50191082925002,11.591818454976694,3.2737906718740577
848,210521,after_ablation,cap5,adult,,,55.39656449999999,55.24923169387756,1.161104925790371,56.61750893146416,,,,,,,,,
849,210521,hyper2,pen_art,adult,,,,,,,,,,,,,,,
850,210521,hyper2,sphincter,adult,,,,76.23179136363636,15.944642221833176,974.7882249345238,,,,,,,,,
851,210521,hyper2,bulb,adult,,,,76.23179136363636,6.633082106714043,,,,,,,,,,
852,210521,hyper2,cap1,adult,,,,,,,,,,,,,,,
853,240521,baseline,pen_art,adult,5.886722980815014,14.6944651810585,63.08108647692308,,,,9.872033134840448,10.8732,9.969472277252216,931.2853299462245,49.327035483883826,,159.77734667983617,30.84912826416211,
854,240521,baseline,sphincter,adult,,,63.60579563793102,64.86977720000002,9.947546081751957,679.0855509355794,4.827923857085124,5.103706708619595,4.5747,,,,,,
855,240521,baseline,bulb,adult,5.770299656660319,8.173771349862259,63.44136149122806,64.86977720000002,6.563555238967608,,6.729155152704809,7.5582,6.0996,671.5611755581965,53.0226552811786,8.773895782796131,50.848611711545075,1.9004139022073905,1.2880592268966802
856,240521,baseline,cap1,adult,5.710285482765176,7.21800278551532,63.90987865079365,64.77986387272729,6.642844150913254,,6.654093075292586,7.351061645236585,6.5637,412.93145257540834,33.76779656405918,7.945813509440072,32.9917128078507,0.36382001275900816,2.726246181648907
857,240521,baseline,cap2,adult,5.717597842652193,7.476584022038567,64.18440007936509,64.41335893333333,3.4338294321255405,83.35206812380034,4.852084609103731,5.7681,5.1714,141.89409567945486,7.687710594382874,1.2808611707841444,185.05330601233788,28.341996289510742,7.326661102144495
858,240521,baseline,cap3,adult,5.636293747138059,7.540894736842105,63.81278846774194,64.72249409090908,1.893795293009811,75.87690997672057,,,,58.61882823512208,4.741007436444535,5.891239282196743,597.3327578976858,88.72956307701834,7.482634731554689
859,240521,baseline,cap4,adult,5.637680199260527,6.101845730027548,64.05930430357145,64.81208523636363,2.336531335796418,71.24862114342626,,,,186.12528823745035,11.721072843172506,9.88608900802202,404.6312825986496,65.47985174796992,18.4569055173868
860,240521,baseline,cap5,adult,,,64.60706087719298,64.98984516071428,1.5115014578509571,76.47041735571145,,,,,,,,,
861,240521,hyper,pen_art,adult,6.646978818618172,13.70831129476584,,,,,,,,491.7323790971593,27.562210829701478,,20.249279831526803,11.46609675913993,
862,240521,hyper,sphincter,adult,,,,98.89222126984126,14.48227898557232,926.6050283657094,,,,,,,,,
863,240521,hyper,bulb,adult,6.637080945586971,7.495171745152355,,98.89222126984126,12.529914498676575,,,,,132.7581359646152,4.7423542448114855,,24.86217365447545,0.11428436624271036,
864,240521,hyper,cap1,adult,6.690167068613717,6.489019283746556,,95.99264496774195,12.050631522048693,,,,,228.05164487969074,11.120960484705225,,32.7434586632616,0.4837290640218708,
865,240521,after_hyper,pen_art,adult,6.450198650068142,14.04461398176292,58.468786873239445,,,,10.173264944287283,11.266941519377799,9.7461,1580.5730054434468,79.52359002460764,,201.68168281506718,39.91081519678189,
866,240521,after_hyper,sphincter,adult,,,58.21199104615387,60.76411895384616,8.158390556725449,628.2910728503465,5.196775845175551,5.568564051069304,4.848016961244404,,,,,,
867,240521,after_hyper,bulb,adult,6.502211678651739,5.857115501519757,58.50287996923079,60.76411895384616,6.860128872322799,,7.119639761808538,7.6245,6.726224049254819,816.4684099987714,73.86117468169256,,158.84396970759903,10.306612747795137,
868,240521,after_hyper,cap1,adult,6.50149907844507,7.348415662650602,58.64848539999999,61.0037633939394,7.064188706359789,,6.337425182478742,6.7626,5.6355,119.80752689191702,12.620362199897444,,0.9479654203427874,2.596411169365719,
869,240521,after_hyper,cap2,adult,6.48173025590178,7.032118541033435,58.91145959375,60.16690149295774,3.741390114398196,81.05528384652989,5.44001539089627,5.7681,5.2377,125.42712407472324,14.752002718205484,,203.94959281306419,30.38856965060586,
870,240521,after_hyper,cap3,adult,6.496983519553372,7.473057750759878,58.86607165277778,59.55640149230767,1.9847519317624593,76.25085164878553,,,,151.77115182925746,19.494409700258622,,797.4724073868101,75.29685127078777,
871,240521,after_hyper,cap4,adult,6.521141069618619,5.775640483383686,58.77620735384616,59.567836734374964,1.8305204903690537,68.10931913078471,,,,199.94291102420192,4.39976317206354,,723.976662748484,58.54561045059643,
872,240521,after_hyper,cap5,adult,6.464484832321615,4.777678787878788,59.09404267187502,59.47577118461538,1.4573954169662433,76.2399229150849,,,,64.82619906185907,3.173992446113467,,85.44018296859029,3.7765702466273168,
873,240521,after_ablation,pen_art,adult,,,53.13196974324325,,,,12.606410603148944,12.9285,12.62183645780927,,,,,,
874,240521,after_ablation,sphincter,adult,,,53.178751571428585,54.124111741935494,8.970496640308145,612.6595355787907,5.164562077412224,5.233641519377798,5.159224558133392,,,,,,
875,240521,after_ablation,bulb,adult,,,53.31304094117647,54.124111741935494,6.409522210299835,,6.943327319438832,6.9615,6.6963,,,,,,
876,240521,after_ablation,cap1,adult,,,53.52777069117648,54.0633948548387,4.9087325005232945,,7.482489396851057,7.5582,6.830414684899428,,,,,,
877,240521,after_ablation,cap2,adult,6.217957321860458,7.892666666666666,53.8369989264706,53.94623919354839,4.328803745491779,84.72874935822406,6.295606626968089,6.621761645236584,5.0388,276.38183045492065,27.259269442824582,,365.25280485241666,60.27313968367339,
878,240521,after_ablation,cap3,adult,,,53.70540212903226,53.90789282258065,2.0779357998996253,75.75857273965697,,,,,,,,,
879,240521,after_ablation,cap4,adult,6.217858990716328,5.994620111731843,53.76157019354838,53.803391854838715,2.282705719128503,70.10020219639276,,,,187.68204034993036,2.5815881089265065,,1061.975966090504,163.24464865454095,
880,240521,after_ablation,cap5,adult,6.196317207751539,4.636245125348189,53.84585975806451,53.57931972580645,1.383856997379486,74.34501079858306,,,,66.94400258749562,8.776775972538147,,99.72991849209019,4.6090797207043,
881,240521,hyper2,pen_art,adult,,,75.91687903846153,,,,,,,,,,,,
882,240521,hyper2,sphincter,adult,,,75.18886307042256,81.18354604761902,,583.3985250218036,,,,,,,,,
883,240521,hyper2,bulb,adult,,,74.2258088028169,81.18354604761902,6.921865413164126,,,,,,,,,,
884,240521,hyper2,cap1,adult,,,73.7469968611111,,9.829361664912339,,,,,,,,,,
885,280521,baseline,pen_art,adult,5.478844583302844,11.91319667590028,84.40560874074075,,,,9.297695367923996,12.6633,9.359175451121475,3203.585070202157,291.4911004832851,62.70469810545036,2071.2613883642953,125.67453272749886,16.997919415523846
886,280521,baseline,sphincter,adult,,,84.59523957142858,83.73157679629631,12.525281937453911,712.4189277809713,3.869319809994941,5.1714,3.7128,,,,,,
887,280521,baseline,bulb,adult,5.507240131675134,6.733484764542936,85.10668995918367,83.73157679629631,6.459199830607719,,5.693046539996628,6.7626,5.443658980268709,1589.212898829233,153.3671500720947,11.60454179773045,50.33153487219862,4.921783549020523,0.295311790992584
888,280521,baseline,cap1,adult,5.5052733611995,7.227809392265192,85.24751092727273,83.02329927083333,5.86011345766435,,6.178962555511833,7.344921147900387,5.7018,1361.3104532878874,142.13916588392513,6.388779844376615,603.4930176196335,81.72217754284841,0.3944254290903567
889,280521,baseline,cap2,adult,5.488409948513086,6.43570083102493,84.40570302040817,82.99792410416666,6.137748063643062,85.1738676984478,4.9191549103378485,6.879199893192424,4.345577576030123,911.7473733111198,106.40991241375755,15.762727894005492,174.42834144935355,13.271217971312142,2.8030365366159993
890,280521,baseline,cap3,adult,5.478209443626341,7.307122905027932,83.85645387037036,82.4645593877551,4.926664718275829,85.30791400221725,,,,353.31094018315,37.70350683202186,7.298985724286716,1958.3574653711564,50.0436512188049,10.304710211262867
891,280521,baseline,cap4,adult,5.4597312416451,7.152360335195531,83.41510435185184,82.62738348979593,4.703828785278031,86.68944504469265,,,,353.7298295529894,32.5962299011689,2.562819912956541,1371.9892251262158,30.317276963110817,12.96661240380885
892,280521,baseline,cap5,adult,,,84.024303625,81.29155614285712,3.4301026786689337,75.3804194064588,,,,,,,,,
893,280521,hyper,pen_art,adult,5.906523393971534,15.91566850828729,153.899488359375,,,,,,,11506.184790448908,791.6672954832491,,6781.397308126003,305.0298989898787,
894,280521,hyper,sphincter,adult,,,154.17771998275862,155.39963810169496,42.662970153970655,1239.4468949435102,,,,,,,,,
895,280521,hyper,bulb,adult,5.896178696883278,8.83253611111111,152.0146307457627,155.39963810169496,27.673461833756715,,,,,794.5255058562996,46.03880050889783,14.535677936688854,905.9887236040505,104.43263088830567,1.1435399124700327
896,280521,hyper,cap1,adult,5.900512966210365,9.645097493036213,152.75995203448272,,,,,,,3454.780117981229,140.1377033020329,5.856411536614919,5713.435273941841,373.95866438461593,0.6894669041469187
897,280521,after_hyper,pen_art,adult,,,68.75725087272725,,,,12.49929391758952,13.7904,10.8069,,,,,,
898,280521,after_hyper,sphincter,adult,,,69.44121750980392,75.93527220754716,13.759553658244451,646.0141271486631,4.458333593793917,5.0388,3.8524068019562723,,,,,,
899,280521,after_hyper,bulb,adult,,,69.03641315686275,75.93527220754716,7.198552992038113,,6.689868694136828,6.999094474113216,6.2985,,,,,,
900,280521,after_hyper,cap1,adult,,,70.02247703921569,74.79833927083334,4.911086762575092,,5.7181351003429075,6.1659,5.3703,,,,,,
901,280521,after_hyper,cap2,adult,,,69.09605138,71.26802715555557,4.643294700199179,83.54593872577092,5.065143470684131,5.698140064084546,4.780658980268709,,,,,,
902,280521,after_hyper,cap3,adult,,,67.54996366666666,73.91824064583334,4.337966970465873,79.05338104886,,,,,,,,,
903,280521,after_hyper,cap4,adult,,,70.33763628846154,70.39266152173914,3.8537396040657117,78.89998158468168,,,,,,,,,
904,280521,after_hyper,cap5,adult,,,68.49480976470588,69.0976869111111,2.9166474558033775,66.05688260467709,,,,,,,,,
905,280521,after_ablation,pen_art,adult,,,77.89323485245903,,,,17.063767187587835,17.1717,16.9065,,,,,,
906,280521,after_ablation,sphincter,adult,,,77.82025298181817,77.82277331481481,8.061156763457738,575.8202134777014,7.6548633931081005,8.138586823317782,7.446046444431996,,,,,,
907,280521,after_ablation,bulb,adult,,,77.18022742592592,77.82277331481481,4.76358937456354,,6.850611439653719,7.1604,6.8952,,,,,,
908,280521,after_ablation,cap1,adult,,,77.07495047272728,76.44529008163266,3.8217366120928533,,5.974584709652031,6.291284484793973,5.644336769913997,,,,,,
909,280521,after_ablation,cap2,adult,,,76.64434163636363,77.17253140425532,5.279397614768235,82.45283058726672,,,,,,,,,
910,280521,after_ablation,cap3,adult,,,78.84392974999999,76.30352739583333,5.255632156410542,83.35444380709542,,,,,,,,,
911,280521,after_ablation,cap4,adult,,,76.43496781132075,77.00984320408163,6.4448228527306215,78.81427419933911,,,,,,,,,
912,280521,after_ablation,cap5,adult,,,77.13756833333333,76.73651137499999,3.1075022851054395,78.86700270078725,,,,,,,,,
913,280521,hyper2,pen_art,adult,,,118.8133014285714,,,,,,,,,,,,
914,280521,hyper2,sphincter,adult,,,117.84036447368419,109.94317313513514,14.267505278143698,668.9325820574828,,,,,,,,,
915,280521,hyper2,bulb,adult,,,124.9399991219512,109.94317313513514,8.177381933547801,,,,,,,,,,
916,280521,hyper2,cap1,adult,,,114.0643630277778,114.57548647058826,4.01357007565291,,,,,,,,,,
917,180521,baseline,pen_art,adult,,,,,,,9.423115867026912,10.540787763820965,9.117605760692355,,,,,,
918,180521,baseline,sphincter,adult,,,,,2.9534114924545647,263.11002642026097,2.3753689841042362,2.786,0.6786037812619532,,,,,,
919,180521,baseline,bulb,adult,,,,,0.6398229580889228,,7.0826631033684775,7.363,7.032605870660715,,,,,,
920,180521,baseline,cap1,adult,6.626867884596735,4.797279778393352,,,2.4191732453185897,,4.11081639958102,4.577,4.11266666666667,8.071886147397558,0.3207314631175307,,62.06081370621085,11.221388385962758,
921,180521,baseline,cap2,adult,6.642290225633593,4.860670391061452,,,1.2496480456599701,72.5033335106157,,,,35.235891823979706,1.6933494186046807,,61.28731522306182,10.496843295543073,
922,180521,baseline,cap3,adult,6.618831975506835,4.962763231197772,,,0.6791962983160429,54.744740895196514,,,,28.71565526415063,4.1670575509086305,,80.46040412052919,10.732717261338536,
923,180521,baseline,cap4,adult,,,,,0.49068288541971955,49.76049755240179,,,,,,,,,
924,180521,baseline,cap5,adult,,,,,0.25248628463634837,20.24642129090911,,,,,,,,,
925,180521,hyper,pen_art,adult,,,67.5962171025641,,,,,,,,,,,,
926,180521,hyper,sphincter,adult,,,66.70590691428569,69.8451329230769,4.83965172115196,458.02303261723426,,,,,,,,,
927,180521,hyper,bulb,adult,,,66.40427792682927,69.8451329230769,1.5808467875214944,,,,,,,,,,
928,180521,hyper,cap1,adult,,,65.85285997297298,69.1749425,3.503835122199487,,,,,,,,,,
929,180521,after_hyper,pen_art,adult,4.038183373811085,13.52878220858896,56.74645731707316,,,,9.547336904717431,10.4143333333333,9.221848779763627,2066.5833131667296,239.23591476473854,48.313226374390325,3080.5642153443673,105.49581657826667,61.94843739373842
930,180521,after_hyper,sphincter,adult,,,56.60426716666665,52.74981537499999,5.087014839135753,229.45671822066194,2.5285080158037476,3.184,0.8125429852560054,,,,,,
931,180521,after_hyper,bulb,adult,4.032871077503787,7.322498498498498,56.11441249999999,52.74981537499999,1.422982348103714,,7.907424242718277,8.159,7.828605870660716,623.9385649780827,14.109572488226151,30.737818552523162,1093.13017461602,11.409021768477045,25.73267491662223
932,180521,after_hyper,cap1,adult,,,55.91035972972973,52.838503700000004,3.0965456710479384,,4.2030534721134,4.577,4.116212373639493,,,,,,
933,180521,after_hyper,cap2,adult,,,55.96488543243243,52.762751228571425,1.0293985370334038,65.06355508052236,,,,,,,,,
934,180521,after_hyper,cap3,adult,4.008848635016859,5.062632398753894,55.857530725000004,52.81370468571428,0.740321001628646,59.74178715772182,,,,1324.0640441172643,96.8050352218716,31.896553071554553,745.3046710566377,36.968062570261736,19.051893066459062
935,180521,after_hyper,cap4,adult,,,55.74394683333332,54.17479825000001,0.5631688553058766,35.088272347685695,,,,,,,,,
936,180521,after_hyper,cap5,adult,,,56.10143413888889,55.45261492500001,0.42786284448505824,36.54676325561496,,,,,,,,,
937,180521,after_ablation,pen_art,adult,,,52.03622712499999,,,,10.879062375507331,11.127636461108322,10.682697559527293,,,,,,
938,180521,after_ablation,sphincter,adult,,,52.23284755813953,52.251224170731724,7.906562068561096,501.73224819458346,4.942739753091929,5.102848422366468,3.25033333333333,,,,,,
939,180521,after_ablation,bulb,adult,,,52.05333585714286,52.251224170731724,4.471935703560908,,7.093525851700879,7.164,6.567,,,,,,
940,180521,after_ablation,cap1,adult,,,52.045650261904775,52.322563690476194,4.847352489884162,,5.310001775180368,5.30666666666667,2.3460297931770064,,,,,,
941,180521,after_ablation,cap2,adult,,,52.48413157142858,52.93015871052631,3.077592218339524,80.14407666306693,,,,,,,,,
942,180521,after_ablation,cap3,adult,,,52.21387664285715,52.67077102702703,2.209010288107533,55.27594038571432,,,,,,,,,
943,180521,after_ablation,cap4,adult,4.22315947606319,4.898553719008264,52.4242474736842,52.66999907894736,1.673001896936583,50.30937523789029,,,,150.9099561785664,39.781647611189584,8.662992121489753,382.92260575779255,71.28518716682373,20.410609529315412
944,180521,after_ablation,cap5,adult,,,52.30546689473684,52.52743697674418,,,,,,,,,,,
945,180521,hyper2,pen_art,adult,,,61.24289368749999,,,,,,,,,,,,
946,180521,hyper2,sphincter,adult,,,60.67523095555555,63.23090265909089,9.048017504215112,637.9265597813445,,,,,,,,,
947,180521,hyper2,bulb,adult,,,60.28544153333333,63.23090265909089,5.899854014929365,,,,,,,,,,
948,180521,hyper2,cap1,adult,,,59.67997806666668,62.45795929411764,8.084142038128668,,,,,,,,,,
949,100920,baseline,pen_art,adult,5.588103979672002,11.22989433962264,52.93741542,,,,8.934619231651093,10.773241240855443,8.77812,713.2208727136317,32.719246554672935,,60.92286217909568,3.217208262290873,
950,100920,baseline,sphincter,adult,,,53.504976879999994,54.05407301785715,6.063019346002285,383.34434782539665,3.7861570678037397,4.183212025534652,3.575917214776446,,,,,,
951,100920,baseline,bulb,adult,5.567203496220658,7.602068181818183,53.897095352941164,,,,7.920661979925277,9.71958,7.00128,2092.769661383081,230.10136813420638,,429.02398875640034,62.66504592139666,
